Tanggal,Curah_Hujan_mm,Suhu_Rata_C,Nama Provinsi,Tahun,Bulan
2025-02-18,7.2,24.9,Kalimantan Timur,2025,Februari
2025-02-19,25.5,25.8,Kalimantan Timur,2025,Februari
2025-02-20,40.5,24.8,Kalimantan Timur,2025,Februari
2025-02-21,8.1,26.2,Kalimantan Timur,2025,Februari
2025-02-22,15.0,25.2,Kalimantan Timur,2025,Februari
2025-02-23,6.8,24.8,Kalimantan Timur,2025,Februari
2025-02-24,5.6,25.5,Kalimantan Timur,2025,Februari
2025-02-25,0.6,26.0,Kalimantan Timur,2025,Februari
2025-02-26,1.8,25.8,Kalimantan Timur,2025,Februari
2025-02-27,0.8,25.9,Kalimantan Timur,2025,Februari
2025-02-28,0.2,26.7,Kalimantan Timur,2025,Februari
2025-03-01,11.7,25.1,Kalimantan Timur,2025,Maret
2025-03-02,6.7,26.4,Kalimantan Timur,2025,Maret
2025-03-03,18.2,26.5,Kalimantan Timur,2025,Maret
2025-03-04,4.7,26.0,Kalimantan Timur,2025,Maret
2025-03-05,14.0,25.4,Kalimantan Timur,2025,Maret
2025-03-06,33.2,26.1,Kalimantan Timur,2025,Maret
2025-03-07,20.7,24.9,Kalimantan Timur,2025,Maret
2025-03-08,12.2,23.9,Kalimantan Timur,2025,Maret
2025-03-09,1.1,26.4,Kalimantan Timur,2025,Maret
2025-03-10,7.7,25.9,Kalimantan Timur,2025,Maret
2025-03-11,5.0,25.6,Kalimantan Timur,2025,Maret
2025-03-12,6.9,25.9,Kalimantan Timur,2025,Maret
2025-03-13,3.1,26.0,Kalimantan Timur,2025,Maret
2025-03-14,5.2,26.9,Kalimantan Timur,2025,Maret
2025-03-15,35.7,26.2,Kalimantan Timur,2025,Maret
2025-03-16,39.7,25.0,Kalimantan Timur,2025,Maret
2025-03-17,85.9,25.1,Kalimantan Timur,2025,Maret
2025-03-18,23.5,25.5,Kalimantan Timur,2025,Maret
2025-03-19,53.5,25.2,Kalimantan Timur,2025,Maret
2025-03-20,25.4,24.6,Kalimantan Timur,2025,Maret
2025-03-21,4.0,26.0,Kalimantan Timur,2025,Maret
2025-03-22,13.5,25.7,Kalimantan Timur,2025,Maret
2025-03-23,26.0,25.5,Kalimantan Timur,2025,Maret
2025-03-24,20.3,25.7,Kalimantan Timur,2025,Maret
2025-03-25,12.2,26.0,Kalimantan Timur,2025,Maret
2025-03-26,8.7,26.3,Kalimantan Timur,2025,Maret
2025-03-27,20.0,26.0,Kalimantan Timur,2025,Maret
2025-03-28,27.2,26.5,Kalimantan Timur,2025,Maret
2025-03-29,34.3,25.2,Kalimantan Timur,2025,Maret
2025-03-30,19.9,25.4,Kalimantan Timur,2025,Maret
2025-03-31,15.7,25.8,Kalimantan Timur,2025,Maret
2025-04-01,10.7,25.2,Kalimantan Timur,2025,April
2025-04-02,12.7,24.7,Kalimantan Timur,2025,April
2025-04-03,53.8,25.3,Kalimantan Timur,2025,April
2025-04-04,22.5,24.7,Kalimantan Timur,2025,April
2025-04-05,9.8,26.0,Kalimantan Timur,2025,April
2025-04-06,23.3,24.1,Kalimantan Timur,2025,April
2025-04-07,15.0,26.3,Kalimantan Timur,2025,April
2025-04-08,38.4,25.6,Kalimantan Timur,2025,April
2025-04-09,31.6,25.4,Kalimantan Timur,2025,April
2025-04-10,28.7,25.9,Kalimantan Timur,2025,April
2025-04-11,21.7,24.6,Kalimantan Timur,2025,April
2025-04-12,43.0,25.9,Kalimantan Timur,2025,April
2025-04-13,47.9,25.2,Kalimantan Timur,2025,April
2025-04-14,39.0,25.4,Kalimantan Timur,2025,April
2025-04-15,9.6,26.1,Kalimantan Timur,2025,April
2025-04-16,37.5,26.0,Kalimantan Timur,2025,April
2025-04-17,27.0,25.8,Kalimantan Timur,2025,April
2025-04-18,11.4,25.4,Kalimantan Timur,2025,April
2025-04-19,4.2,25.8,Kalimantan Timur,2025,April
2025-04-20,2.4,27.3,Kalimantan Timur,2025,April
2025-04-21,13.2,26.0,Kalimantan Timur,2025,April
2025-04-22,20.8,25.9,Kalimantan Timur,2025,April
2025-04-23,18.0,25.9,Kalimantan Timur,2025,April
2025-04-24,8.5,25.5,Kalimantan Timur,2025,April
2025-04-25,25.9,25.0,Kalimantan Timur,2025,April
2025-04-26,10.8,25.0,Kalimantan Timur,2025,April
2025-04-27,17.9,25.9,Kalimantan Timur,2025,April
2025-04-28,20.1,25.1,Kalimantan Timur,2025,April
2025-04-29,27.7,24.9,Kalimantan Timur,2025,April
2025-04-30,37.2,25.6,Kalimantan Timur,2025,April
2025-05-01,31.3,25.8,Kalimantan Timur,2025,Mei
2025-05-02,18.9,25.0,Kalimantan Timur,2025,Mei
2025-05-03,11.9,26.7,Kalimantan Timur,2025,Mei
2025-05-04,6.6,27.0,Kalimantan Timur,2025,Mei
2025-05-05,29.6,26.1,Kalimantan Timur,2025,Mei
2025-05-06,2.3,26.4,Kalimantan Timur,2025,Mei
2025-05-07,10.5,26.2,Kalimantan Timur,2025,Mei
2025-05-08,1.3,26.8,Kalimantan Timur,2025,Mei
2025-05-09,51.4,25.8,Kalimantan Timur,2025,Mei
2025-05-10,14.8,25.9,Kalimantan Timur,2025,Mei
2025-05-11,26.7,26.1,Kalimantan Timur,2025,Mei
2025-05-12,49.7,24.5,Kalimantan Timur,2025,Mei
2025-05-13,21.0,26.2,Kalimantan Timur,2025,Mei
2025-05-14,17.1,25.5,Kalimantan Timur,2025,Mei
2025-05-15,15.9,25.7,Kalimantan Timur,2025,Mei
2025-05-16,12.8,26.1,Kalimantan Timur,2025,Mei
2025-05-17,24.3,25.5,Kalimantan Timur,2025,Mei
2025-05-18,5.8,26.4,Kalimantan Timur,2025,Mei
2025-05-19,12.7,25.8,Kalimantan Timur,2025,Mei
2025-05-20,20.3,25.5,Kalimantan Timur,2025,Mei
2025-05-21,7.1,25.8,Kalimantan Timur,2025,Mei
2025-05-22,56.7,25.6,Kalimantan Timur,2025,Mei
2025-05-23,19.0,26.2,Kalimantan Timur,2025,Mei
2025-05-24,26.6,25.8,Kalimantan Timur,2025,Mei
2025-05-25,4.8,26.4,Kalimantan Timur,2025,Mei
2025-05-26,15.4,27.1,Kalimantan Timur,2025,Mei
2025-05-27,29.5,24.5,Kalimantan Timur,2025,Mei
2025-05-28,0.3,26.7,Kalimantan Timur,2025,Mei
2025-05-29,9.4,26.6,Kalimantan Timur,2025,Mei
2025-05-30,4.9,26.9,Kalimantan Timur,2025,Mei
2025-05-31,33.3,25.5,Kalimantan Timur,2025,Mei
2025-06-01,10.4,24.9,Kalimantan Timur,2025,Juni
2025-06-02,6.0,24.9,Kalimantan Timur,2025,Juni
2025-06-03,6.1,25.0,Kalimantan Timur,2025,Juni
2025-06-04,6.5,26.0,Kalimantan Timur,2025,Juni
2025-06-05,33.6,25.2,Kalimantan Timur,2025,Juni
2025-06-06,17.2,26.4,Kalimantan Timur,2025,Juni
2025-06-07,8.5,24.7,Kalimantan Timur,2025,Juni
2025-06-08,10.4,26.2,Kalimantan Timur,2025,Juni
2025-06-09,8.0,26.6,Kalimantan Timur,2025,Juni
2025-06-10,5.4,25.9,Kalimantan Timur,2025,Juni
2025-06-11,6.3,25.8,Kalimantan Timur,2025,Juni
2025-06-12,6.4,25.7,Kalimantan Timur,2025,Juni
2025-06-13,1.1,26.3,Kalimantan Timur,2025,Juni
2025-06-14,1.6,25.6,Kalimantan Timur,2025,Juni
2025-06-15,27.6,25.7,Kalimantan Timur,2025,Juni
2025-06-16,3.1,26.0,Kalimantan Timur,2025,Juni
2025-06-17,3.4,27.0,Kalimantan Timur,2025,Juni
2025-06-18,19.7,25.2,Kalimantan Timur,2025,Juni
2025-06-19,26.9,24.8,Kalimantan Timur,2025,Juni
2025-06-20,2.2,25.3,Kalimantan Timur,2025,Juni
2025-06-21,5.0,26.3,Kalimantan Timur,2025,Juni
2025-06-22,28.2,24.5,Kalimantan Timur,2025,Juni
2025-06-23,1.2,25.7,Kalimantan Timur,2025,Juni
2025-06-24,19.6,25.4,Kalimantan Timur,2025,Juni
2025-06-25,11.9,25.5,Kalimantan Timur,2025,Juni
2025-06-26,4.0,25.1,Kalimantan Timur,2025,Juni
2025-06-27,11.3,26.9,Kalimantan Timur,2025,Juni
2025-06-28,15.4,24.9,Kalimantan Timur,2025,Juni
2025-06-29,8.7,26.0,Kalimantan Timur,2025,Juni
2025-06-30,13.8,24.5,Kalimantan Timur,2025,Juni
2025-07-01,0.8,26.3,Kalimantan Timur,2025,Juli
2025-07-02,6.3,25.8,Kalimantan Timur,2025,Juli
2025-07-03,0.0,27.0,Kalimantan Timur,2025,Juli
2025-07-04,24.3,26.0,Kalimantan Timur,2025,Juli
2025-07-05,25.7,25.2,Kalimantan Timur,2025,Juli
2025-07-06,27.6,25.6,Kalimantan Timur,2025,Juli
2025-07-07,22.5,24.3,Kalimantan Timur,2025,Juli
2025-07-08,3.4,25.6,Kalimantan Timur,2025,Juli
2025-07-09,6.2,26.1,Kalimantan Timur,2025,Juli
2025-07-10,8.1,24.9,Kalimantan Timur,2025,Juli
2025-07-11,6.6,25.2,Kalimantan Timur,2025,Juli
2025-07-12,20.3,25.0,Kalimantan Timur,2025,Juli
2025-07-13,3.2,26.2,Kalimantan Timur,2025,Juli
2025-07-14,20.4,25.5,Kalimantan Timur,2025,Juli
2025-07-15,6.3,25.0,Kalimantan Timur,2025,Juli
2025-07-16,15.2,25.2,Kalimantan Timur,2025,Juli
2025-07-17,20.1,24.4,Kalimantan Timur,2025,Juli
2025-07-18,4.9,25.0,Kalimantan Timur,2025,Juli
2025-07-19,12.6,24.8,Kalimantan Timur,2025,Juli
2025-07-20,0.0,26.2,Kalimantan Timur,2025,Juli
2025-07-21,1.2,26.1,Kalimantan Timur,2025,Juli
2025-07-22,1.6,26.8,Kalimantan Timur,2025,Juli
2025-07-23,0.4,27.4,Kalimantan Timur,2025,Juli
2025-07-24,6.3,27.0,Kalimantan Timur,2025,Juli
2025-07-25,5.3,26.2,Kalimantan Timur,2025,Juli
2025-07-26,13.0,27.0,Kalimantan Timur,2025,Juli
2025-07-27,8.3,26.5,Kalimantan Timur,2025,Juli
2025-07-28,0.2,26.7,Kalimantan Timur,2025,Juli
2025-07-29,0.0,27.3,Kalimantan Timur,2025,Juli
2025-07-30,0.0,27.2,Kalimantan Timur,2025,Juli
2025-07-31,5.0,26.4,Kalimantan Timur,2025,Juli
2025-08-01,3.1,27.0,Kalimantan Timur,2025,Agustus
2025-08-02,13.3,26.2,Kalimantan Timur,2025,Agustus
2025-08-03,13.3,25.7,Kalimantan Timur,2025,Agustus
2025-08-04,38.9,24.8,Kalimantan Timur,2025,Agustus
2025-08-05,12.7,25.6,Kalimantan Timur,2025,Agustus
2025-08-06,4.6,24.8,Kalimantan Timur,2025,Agustus
2025-08-07,6.2,25.8,Kalimantan Timur,2025,Agustus
2025-08-08,6.2,26.0,Kalimantan Timur,2025,Agustus
2025-08-09,33.7,24.5,Kalimantan Timur,2025,Agustus
2025-08-10,22.0,24.6,Kalimantan Timur,2025,Agustus
2025-08-11,29.7,25.0,Kalimantan Timur,2025,Agustus
2025-08-12,44.6,24.1,Kalimantan Timur,2025,Agustus
2025-08-13,32.5,24.2,Kalimantan Timur,2025,Agustus
2025-08-14,12.9,24.8,Kalimantan Timur,2025,Agustus
2025-08-15,6.0,25.5,Kalimantan Timur,2025,Agustus
2025-08-16,46.1,24.9,Kalimantan Timur,2025,Agustus
2025-08-17,16.2,25.0,Kalimantan Timur,2025,Agustus
2025-08-18,7.5,25.4,Kalimantan Timur,2025,Agustus
2025-08-19,32.3,25.5,Kalimantan Timur,2025,Agustus
2025-08-20,3.7,23.9,Kalimantan Timur,2025,Agustus
2025-08-21,1.2,24.3,Kalimantan Timur,2025,Agustus
2025-08-22,0.5,25.3,Kalimantan Timur,2025,Agustus
2025-08-23,3.3,25.3,Kalimantan Timur,2025,Agustus
2025-08-24,20.0,24.8,Kalimantan Timur,2025,Agustus
2025-08-25,16.8,25.0,Kalimantan Timur,2025,Agustus
2025-08-26,11.4,24.6,Kalimantan Timur,2025,Agustus
2025-08-27,19.0,24.6,Kalimantan Timur,2025,Agustus
2025-08-28,1.1,25.5,Kalimantan Timur,2025,Agustus
2025-08-29,15.6,25.5,Kalimantan Timur,2025,Agustus
2025-08-30,1.6,25.4,Kalimantan Timur,2025,Agustus
2025-08-31,26.5,24.7,Kalimantan Timur,2025,Agustus
2025-09-01,12.2,25.8,Kalimantan Timur,2025,September
2025-09-02,5.2,25.6,Kalimantan Timur,2025,September
2025-09-03,10.5,25.5,Kalimantan Timur,2025,September
2025-09-04,25.3,25.5,Kalimantan Timur,2025,September
2025-09-05,30.3,25.5,Kalimantan Timur,2025,September
2025-09-06,9.9,24.8,Kalimantan Timur,2025,September
2025-09-07,11.1,24.7,Kalimantan Timur,2025,September
2025-09-08,18.5,24.7,Kalimantan Timur,2025,September
2025-09-09,11.0,25.4,Kalimantan Timur,2025,September
2025-09-10,26.1,25.2,Kalimantan Timur,2025,September
2025-09-11,44.3,25.6,Kalimantan Timur,2025,September
2025-09-12,4.7,25.7,Kalimantan Timur,2025,September
2025-09-13,10.9,25.4,Kalimantan Timur,2025,September
2025-09-14,24.2,24.9,Kalimantan Timur,2025,September
2025-09-15,18.5,25.7,Kalimantan Timur,2025,September
2025-09-16,25.7,25.3,Kalimantan Timur,2025,September
2025-09-17,22.8,25.0,Kalimantan Timur,2025,September
2025-09-18,3.2,25.3,Kalimantan Timur,2025,September
2025-09-19,5.1,26.4,Kalimantan Timur,2025,September
2025-09-20,17.4,25.4,Kalimantan Timur,2025,September
2025-09-21,2.7,26.4,Kalimantan Timur,2025,September
2025-09-22,0.4,26.8,Kalimantan Timur,2025,September
2025-09-23,0.0,27.1,Kalimantan Timur,2025,September
2025-09-24,11.2,26.3,Kalimantan Timur,2025,September
2025-09-25,2.1,25.8,Kalimantan Timur,2025,September
2025-09-26,8.5,26.1,Kalimantan Timur,2025,September
2025-09-27,22.5,25.6,Kalimantan Timur,2025,September
2025-09-28,8.7,26.1,Kalimantan Timur,2025,September
2025-09-29,6.0,26.1,Kalimantan Timur,2025,September
2025-09-30,24.7,25.4,Kalimantan Timur,2025,September
2025-10-01,2.3,26.3,Kalimantan Timur,2025,Oktober
2025-10-02,14.8,26.5,Kalimantan Timur,2025,Oktober
2025-10-03,3.1,25.7,Kalimantan Timur,2025,Oktober
2025-10-04,37.8,23.7,Kalimantan Timur,2025,Oktober
2025-10-05,16.5,24.3,Kalimantan Timur,2025,Oktober
2025-10-06,5.0,23.7,Kalimantan Timur,2025,Oktober
2025-10-07,1.9,25.3,Kalimantan Timur,2025,Oktober
2025-10-08,2.7,25.8,Kalimantan Timur,2025,Oktober
2025-10-09,0.1,26.9,Kalimantan Timur,2025,Oktober
2025-10-10,1.7,27.0,Kalimantan Timur,2025,Oktober
2025-10-11,15.1,26.1,Kalimantan Timur,2025,Oktober
2025-10-12,0.4,26.9,Kalimantan Timur,2025,Oktober
2025-10-13,5.0,26.7,Kalimantan Timur,2025,Oktober
2025-10-14,6.4,26.6,Kalimantan Timur,2025,Oktober
2025-10-15,1.6,26.9,Kalimantan Timur,2025,Oktober
2025-10-16,7.4,26.4,Kalimantan Timur,2025,Oktober
2025-10-17,7.3,27.1,Kalimantan Timur,2025,Oktober
2025-10-18,3.2,26.9,Kalimantan Timur,2025,Oktober
2025-10-19,5.8,25.9,Kalimantan Timur,2025,Oktober
2025-10-20,5.2,26.6,Kalimantan Timur,2025,Oktober
2025-10-21,22.2,25.6,Kalimantan Timur,2025,Oktober
2025-10-22,28.3,25.2,Kalimantan Timur,2025,Oktober
2025-10-23,0.1,26.8,Kalimantan Timur,2025,Oktober
2025-10-24,6.9,24.6,Kalimantan Timur,2025,Oktober
2025-10-25,9.1,26.0,Kalimantan Timur,2025,Oktober
2025-10-26,7.5,24.9,Kalimantan Timur,2025,Oktober
2025-10-27,6.3,25.9,Kalimantan Timur,2025,Oktober
2025-10-28,13.7,26.3,Kalimantan Timur,2025,Oktober
2025-10-29,6.0,25.8,Kalimantan Timur,2025,Oktober
2025-10-30,3.7,26.0,Kalimantan Timur,2025,Oktober
2025-10-31,0.1,26.6,Kalimantan Timur,2025,Oktober
2025-11-01,8.5,27.3,Kalimantan Timur,2025,November
2025-11-02,7.6,26.5,Kalimantan Timur,2025,November
2025-11-03,7.5,26.2,Kalimantan Timur,2025,November
2025-11-04,1.6,26.4,Kalimantan Timur,2025,November
2025-11-05,8.6,25.7,Kalimantan Timur,2025,November
2025-11-06,13.7,25.4,Kalimantan Timur,2025,November
2025-11-07,5.4,26.5,Kalimantan Timur,2025,November
2025-11-08,1.4,26.4,Kalimantan Timur,2025,November
2025-11-09,7.9,25.3,Kalimantan Timur,2025,November
2025-11-10,0.6,26.9,Kalimantan Timur,2025,November
2025-11-11,15.3,26.1,Kalimantan Timur,2025,November
2025-11-12,12.9,25.0,Kalimantan Timur,2025,November
2025-11-13,14.2,25.5,Kalimantan Timur,2025,November
2025-11-14,17.6,25.7,Kalimantan Timur,2025,November
2025-11-15,15.9,26.2,Kalimantan Timur,2025,November
2025-11-16,12.5,25.3,Kalimantan Timur,2025,November
2025-11-17,0.6,27.1,Kalimantan Timur,2025,November
2025-11-18,16.8,25.8,Kalimantan Timur,2025,November
2025-11-19,28.5,25.4,Kalimantan Timur,2025,November
2025-11-20,28.2,25.4,Kalimantan Timur,2025,November
2025-11-21,4.8,25.8,Kalimantan Timur,2025,November
2025-11-22,12.7,25.5,Kalimantan Timur,2025,November
2025-11-23,18.7,26.1,Kalimantan Timur,2025,November
2025-11-24,24.2,25.8,Kalimantan Timur,2025,November
2025-11-25,6.0,26.3,Kalimantan Timur,2025,November
2025-11-26,4.6,27.3,Kalimantan Timur,2025,November
2025-11-27,6.8,27.5,Kalimantan Timur,2025,November
2025-11-28,28.3,26.4,Kalimantan Timur,2025,November
2025-11-29,23.7,24.9,Kalimantan Timur,2025,November
2025-11-30,5.6,25.6,Kalimantan Timur,2025,November
2025-12-01,12.5,25.3,Kalimantan Timur,2025,Desember
2025-12-02,8.7,25.7,Kalimantan Timur,2025,Desember
2025-12-03,10.0,25.4,Kalimantan Timur,2025,Desember
2025-12-04,8.6,25.4,Kalimantan Timur,2025,Desember
2025-12-05,32.9,25.7,Kalimantan Timur,2025,Desember
2025-12-06,27.8,25.2,Kalimantan Timur,2025,Desember
2025-12-07,7.2,25.2,Kalimantan Timur,2025,Desember
2025-12-08,20.1,25.4,Kalimantan Timur,2025,Desember
2025-12-09,3.9,25.6,Kalimantan Timur,2025,Desember
2025-12-10,14.1,25.4,Kalimantan Timur,2025,Desember
2025-12-11,17.0,24.9,Kalimantan Timur,2025,Desember
2025-12-12,20.8,25.3,Kalimantan Timur,2025,Desember
2025-12-13,11.3,25.4,Kalimantan Timur,2025,Desember
2025-12-14,1.1,26.2,Kalimantan Timur,2025,Desember
2025-12-15,12.8,26.4,Kalimantan Timur,2025,Desember
2025-12-16,21.5,25.0,Kalimantan Timur,2025,Desember
2025-12-17,6.3,25.8,Kalimantan Timur,2025,Desember
2025-12-18,7.9,24.8,Kalimantan Timur,2025,Desember
2025-12-19,8.6,25.6,Kalimantan Timur,2025,Desember
2025-12-20,17.9,24.9,Kalimantan Timur,2025,Desember
2025-12-21,14.8,25.4,Kalimantan Timur,2025,Desember
2025-12-22,8.4,25.2,Kalimantan Timur,2025,Desember
2025-12-23,11.0,26.3,Kalimantan Timur,2025,Desember
2025-12-24,19.5,25.9,Kalimantan Timur,2025,Desember
2025-12-25,12.1,26.8,Kalimantan Timur,2025,Desember
2025-12-26,48.2,26.2,Kalimantan Timur,2025,Desember
2025-12-27,27.2,25.1,Kalimantan Timur,2025,Desember
2025-12-28,9.3,26.4,Kalimantan Timur,2025,Desember
2025-12-29,53.4,25.4,Kalimantan Timur,2025,Desember
2025-12-30,35.0,25.2,Kalimantan Timur,2025,Desember
2025-12-31,35.6,25.3,Kalimantan Timur,2025,Desember
2026-01-01,21.1,24.7,Kalimantan Timur,2026,Januari
2026-01-02,12.0,25.7,Kalimantan Timur,2026,Januari
2026-01-03,15.4,24.8,Kalimantan Timur,2026,Januari
2026-01-04,3.6,25.1,Kalimantan Timur,2026,Januari
2026-01-05,14.5,24.9,Kalimantan Timur,2026,Januari
2026-01-06,0.7,26.0,Kalimantan Timur,2026,Januari
2026-01-07,29.8,25.2,Kalimantan Timur,2026,Januari
2026-01-08,35.8,25.2,Kalimantan Timur,2026,Januari
2026-01-09,28.5,25.2,Kalimantan Timur,2026,Januari
2026-01-10,35.4,25.8,Kalimantan Timur,2026,Januari
2026-01-11,116.6,24.7,Kalimantan Timur,2026,Januari
2026-01-12,5.6,25.5,Kalimantan Timur,2026,Januari
2026-01-13,2.1,25.8,Kalimantan Timur,2026,Januari
2026-01-14,19.0,25.9,Kalimantan Timur,2026,Januari
2026-01-15,34.0,25.0,Kalimantan Timur,2026,Januari
2026-01-16,13.4,25.7,Kalimantan Timur,2026,Januari
2026-01-17,0.2,27.4,Kalimantan Timur,2026,Januari
2026-01-18,0.3,27.2,Kalimantan Timur,2026,Januari
2026-01-19,0.9,27.2,Kalimantan Timur,2026,Januari
2026-01-20,0.6,26.6,Kalimantan Timur,2026,Januari
2026-01-21,0.1,26.7,Kalimantan Timur,2026,Januari
2026-01-22,0.6,26.9,Kalimantan Timur,2026,Januari
2026-01-23,0.0,26.7,Kalimantan Timur,2026,Januari
2026-01-24,0.3,27.0,Kalimantan Timur,2026,Januari
2026-01-25,2.7,26.4,Kalimantan Timur,2026,Januari
2026-01-26,18.4,26.4,Kalimantan Timur,2026,Januari
2026-01-27,13.5,26.3,Kalimantan Timur,2026,Januari
2026-01-28,13.0,25.3,Kalimantan Timur,2026,Januari
2026-01-29,13.0,25.5,Kalimantan Timur,2026,Januari
2026-01-30,26.6,24.9,Kalimantan Timur,2026,Januari
2026-01-31,26.9,23.7,Kalimantan Timur,2026,Januari
2021-01-01,10.5,24.5,Maluku Utara,2021,Januari
2021-01-02,18.5,24.4,Maluku Utara,2021,Januari
2021-01-03,3.0,24.1,Maluku Utara,2021,Januari
2021-01-04,10.7,23.8,Maluku Utara,2021,Januari
2021-01-05,22.9,24.5,Maluku Utara,2021,Januari
2021-01-06,31.6,24.0,Maluku Utara,2021,Januari
2021-01-07,13.1,23.7,Maluku Utara,2021,Januari
2021-01-08,19.5,24.8,Maluku Utara,2021,Januari
2021-01-09,1.5,25.2,Maluku Utara,2021,Januari
2021-01-10,0.8,25.6,Maluku Utara,2021,Januari
2021-01-11,8.9,25.1,Maluku Utara,2021,Januari
2021-01-12,9.4,24.8,Maluku Utara,2021,Januari
2021-01-13,6.4,24.9,Maluku Utara,2021,Januari
2021-01-14,2.6,25.2,Maluku Utara,2021,Januari
2021-01-15,4.7,24.7,Maluku Utara,2021,Januari
2021-01-16,29.9,23.6,Maluku Utara,2021,Januari
2021-01-17,9.0,23.9,Maluku Utara,2021,Januari
2021-01-18,0.6,24.9,Maluku Utara,2021,Januari
2021-01-19,1.8,25.6,Maluku Utara,2021,Januari
2021-01-20,5.6,25.7,Maluku Utara,2021,Januari
2021-01-21,0.8,25.9,Maluku Utara,2021,Januari
2021-01-22,20.3,25.1,Maluku Utara,2021,Januari
2021-01-23,9.3,23.5,Maluku Utara,2021,Januari
2021-01-24,21.8,23.6,Maluku Utara,2021,Januari
2021-01-25,33.1,23.8,Maluku Utara,2021,Januari
2021-01-26,28.6,23.3,Maluku Utara,2021,Januari
2021-01-27,2.8,23.6,Maluku Utara,2021,Januari
2021-01-28,2.7,24.5,Maluku Utara,2021,Januari
2021-01-29,2.7,24.4,Maluku Utara,2021,Januari
2021-01-30,33.3,23.9,Maluku Utara,2021,Januari
2021-01-31,1.7,25.1,Maluku Utara,2021,Januari
2021-02-01,38.2,24.5,Maluku Utara,2021,Februari
2021-02-02,1.4,24.5,Maluku Utara,2021,Februari
2021-02-03,2.5,25.0,Maluku Utara,2021,Februari
2021-02-04,12.6,24.8,Maluku Utara,2021,Februari
2021-02-05,21.3,24.3,Maluku Utara,2021,Februari
2021-02-06,19.0,24.2,Maluku Utara,2021,Februari
2021-02-07,11.7,24.5,Maluku Utara,2021,Februari
2021-02-08,13.1,24.1,Maluku Utara,2021,Februari
2021-02-09,13.4,24.8,Maluku Utara,2021,Februari
2021-02-10,1.4,25.1,Maluku Utara,2021,Februari
2021-02-11,8.1,25.7,Maluku Utara,2021,Februari
2021-02-12,15.3,25.4,Maluku Utara,2021,Februari
2021-02-13,8.0,24.3,Maluku Utara,2021,Februari
2021-02-14,0.2,24.8,Maluku Utara,2021,Februari
2021-02-15,8.4,23.7,Maluku Utara,2021,Februari
2021-02-16,4.6,24.1,Maluku Utara,2021,Februari
2021-02-17,20.1,24.3,Maluku Utara,2021,Februari
2021-02-18,2.9,24.4,Maluku Utara,2021,Februari
2021-02-19,9.2,24.4,Maluku Utara,2021,Februari
2021-02-20,4.6,24.1,Maluku Utara,2021,Februari
2021-02-21,0.3,24.9,Maluku Utara,2021,Februari
2021-02-22,0.5,25.1,Maluku Utara,2021,Februari
2021-02-23,1.3,25.4,Maluku Utara,2021,Februari
2021-02-24,5.5,23.8,Maluku Utara,2021,Februari
2021-02-25,2.7,24.6,Maluku Utara,2021,Februari
2021-02-26,1.4,25.4,Maluku Utara,2021,Februari
2021-02-27,1.5,25.6,Maluku Utara,2021,Februari
2021-02-28,2.8,25.5,Maluku Utara,2021,Februari
2021-03-01,17.8,24.2,Maluku Utara,2021,Maret
2021-03-02,2.7,24.3,Maluku Utara,2021,Maret
2021-03-03,0.5,25.3,Maluku Utara,2021,Maret
2021-03-04,47.6,23.8,Maluku Utara,2021,Maret
2021-03-05,12.2,23.8,Maluku Utara,2021,Maret
2021-03-06,1.0,24.8,Maluku Utara,2021,Maret
2021-03-07,0.2,24.9,Maluku Utara,2021,Maret
2021-03-08,11.5,24.8,Maluku Utara,2021,Maret
2021-03-09,1.5,24.8,Maluku Utara,2021,Maret
2021-03-10,17.7,24.4,Maluku Utara,2021,Maret
2021-03-11,7.3,24.2,Maluku Utara,2021,Maret
2021-03-12,1.2,24.0,Maluku Utara,2021,Maret
2021-03-13,5.0,25.3,Maluku Utara,2021,Maret
2021-03-14,21.8,24.2,Maluku Utara,2021,Maret
2021-03-15,3.6,25.0,Maluku Utara,2021,Maret
2021-03-16,10.0,24.7,Maluku Utara,2021,Maret
2021-03-17,1.3,24.5,Maluku Utara,2021,Maret
2021-03-18,23.1,24.4,Maluku Utara,2021,Maret
2021-03-19,17.0,24.2,Maluku Utara,2021,Maret
2021-03-20,14.7,24.4,Maluku Utara,2021,Maret
2021-03-21,21.2,25.0,Maluku Utara,2021,Maret
2021-03-22,12.6,25.2,Maluku Utara,2021,Maret
2021-03-23,20.5,24.7,Maluku Utara,2021,Maret
2021-03-24,32.5,24.3,Maluku Utara,2021,Maret
2021-03-25,14.4,24.3,Maluku Utara,2021,Maret
2021-03-26,30.0,24.1,Maluku Utara,2021,Maret
2021-03-27,11.9,24.3,Maluku Utara,2021,Maret
2021-03-28,23.3,23.6,Maluku Utara,2021,Maret
2021-03-29,16.6,24.0,Maluku Utara,2021,Maret
2021-03-30,6.8,24.3,Maluku Utara,2021,Maret
2021-03-31,2.7,24.9,Maluku Utara,2021,Maret
2021-04-01,15.1,25.0,Maluku Utara,2021,April
2021-04-02,9.7,25.4,Maluku Utara,2021,April
2021-04-03,0.2,25.8,Maluku Utara,2021,April
2021-04-04,4.0,25.3,Maluku Utara,2021,April
2021-04-05,0.6,25.3,Maluku Utara,2021,April
2021-04-06,2.0,25.3,Maluku Utara,2021,April
2021-04-07,1.3,25.4,Maluku Utara,2021,April
2021-04-08,10.6,24.9,Maluku Utara,2021,April
